target,mean,rolling_mean,random_walk,ar1,ar_aic,bridge_building_approvals,bridge_employment,bridge_goods_exports,bridge_hours_worked,bridge_unemployment_rate,bridge_average,bridge_avg_expanding,ridge,actual,vintage
1991Q3,0.9021223822199018,0.6871712907529689,-0.2089722473688993,0.978449425699214,1.0856991111422076,0.9021223822199018,-0.20102704006718586,0.6758655495159794,0.32790290534030664,0.5636844913027099,0.4537096576623424,0.5088258509162924,0.9021223822199018,0.456785239002988,1991-11-22
1991Q4,0.8986431857885198,0.6481315566586667,0.456785239002988,0.9276045940861232,0.6320159516181649,0.8986431857885198,0.010681254665688089,0.3600047607438268,0.420060659845198,0.23834980171917575,0.38554793255248165,0.4375241965438857,0.8986431857885198,0.0700163106178042,1992-02-22
1992Q1,0.8922197216399096,0.6601237054943931,0.0700163106178042,0.9449021947503575,1.1224628128090706,0.8922197216399096,0.6061546243131766,0.6054373030363833,0.29243674587316215,0.530902877069269,0.5854302543863802,0.6417613204369517,0.8922197216399096,0.792300414238345,1992-05-24
1992Q2,0.8914511115829745,0.6999312158503519,0.792300414238345,0.8974144715041176,0.9853209824333534,0.8914511115829745,0.24714400755396754,0.7199499374839036,0.3883728358723443,0.5447734992846136,0.5583382783555606,0.5637114013119754,0.8914511115829745,0.7241489474991925,1992-08-23
1992Q3,0.8901739958266097,0.6957664691944393,0.7241489474991925,0.9003931834736334,0.8403072589074788,0.8901739958266097,0.627594422317221,0.7960260836202375,0.6313625570006729,0.5658144870972874,0.7021943091724057,0.703787140799156,0.8901739958266097,0.9695545766030378,1992-11-22
1992Q4,0.8907753638627949,0.7365463419019367,0.9695545766030378,0.8853636545362296,1.004518614305856,0.8907753638627949,-0.096849885024401,0.85892513171109,0.28443501150657513,0.4197916736605295,0.47141545914331767,0.46891045254716957,0.8907753638627949,2.094232715793232,1993-02-22
1993Q1,0.8998239153810688,0.8291349388694925,2.094232715793232,0.8237062963114576,0.8552783614596192,0.8998239153810688,0.698793199825235,0.5689574515514062,1.0981191332781877,1.2169763641474236,0.8965340128366643,0.8389559466014287,0.8998239153810688,0.6932547264777655,1993-05-25
1993Q2,0.89828235426985,0.8706050931802582,0.6932547264777655,0.9111268521332062,0.9885853199526023,0.89828235426985,0.6116660947901936,0.6579698519492387,0.6216424110316061,0.9677578197385917,0.7514637063558961,0.6683254815371833,0.89828235426985,0.5711569512139913,1993-08-23
1993Q3,0.895859203136103,0.8899852694979152,0.5711569512139913,0.9162642630563186,1.0512806263095091,0.895859203136103,0.8613192386356849,1.0611492015793904,0.7754010233691037,0.8604308738814235,0.8908319081203411,0.7993963733529299,0.895859203136103,0.1207847256086136,1993-11-22
1993Q4,0.8901601260954597,0.823456637622115,0.1207847256086136,0.9380116171289671,0.6478297897332677,0.795990980587333,1.0736895384638616,0.6987886430831822,1.236364129363999,0.841001283517572,0.9291669150031897,0.8518923103700233,0.8518871968788546,1.8294419134396331,1994-02-22
1994Q1,0.8970161975359281,0.8271206643909309,1.8294419134396331,0.8353490276727248,0.8204604464268243,0.875183337360779,0.9335784890968817,0.6507183125146379,0.8426901149388659,1.361363315511419,0.9327067138845166,0.9956290330335709,1.0520649975845873,1.667801100093813,1994-05-25
1994Q2,0.9026015953805505,0.8077226578272694,1.667801100093813,0.8546774857832384,0.8557734609960456,0.946475069409686,0.9173994470741793,0.6594267621159904,1.044631181508548,1.4262112315096098,0.9988287383236027,1.1198855853807346,1.312518499282396,1.1916997191743215,1994-08-23
1994Q3,0.9046814379977719,0.8083829101296921,1.1916997191743215,0.8868874070437833,1.1810435436386943,0.8461825773383101,1.1823019280819773,0.5755452235277804,1.1541723551759233,1.244535471916759,1.00054751120815,1.1016547112655855,1.0708744621992365,0.7624606163342484,1994-11-22
1994Q4,0.9036655749858895,0.804328223495542,0.7624606163342484,0.912053654510597,0.8532290759874548,0.47648455416395297,0.8395783787922984,0.858953417829224,0.7653600333424145,1.2424379894270068,0.8365628747109793,0.8455792944902957,1.1248563212371057,1.1030938446085825,1995-02-22
1995Q1,0.9050799598768305,0.816778398819016,1.1030938446085825,0.8926758849304096,0.7953572816367573,0.5540227400074149,1.0300858460648834,1.037689042199726,0.9859053995933023,1.1224125468390542,0.9460231149408763,0.980287033610362,1.2289580340558677,-0.0793369397706245,1995-05-25
1995Q2,0.8981474464990316,0.7778294942395234,-0.0793369397706245,0.9586943592285966,0.8585953154552826,0.5661531369493615,1.0023580325007329,0.7174056902800725,1.1056588705921404,1.1576594266049616,0.9098470313854538,0.9131513354602954,1.0018326170181755,0.4763995994870651,1995-08-23
1995Q3,0.8951981608555912,0.7336880321747887,0.4763995994870651,0.9200605069990957,0.9183184075469338,0.5705283514929619,0.7515589535559991,0.9340522970279768,0.6406505604715544,0.7270181367043803,0.7247616598505745,0.7265434638173973,0.7220984172832868,2.3109118818424257,1995-11-22
1995Q4,0.905029506140222,0.7593651597968873,2.3109118818424257,0.8165825319832036,0.6751132672787252,0.6138998524104601,0.7571559407284504,0.6144238416457095,0.7348449802231902,0.746190266407126,0.6933029762829872,0.8395181939919911,0.482764138783156,-0.0160628844839361,1996-02-22
1996Q1,0.8986771448255726,0.7661236024667547,-0.0160628844839361,0.9605481468057515,1.0813412186842,0.7506134176830991,0.670927433051384,1.041510222474158,0.7608791708055559,0.7698900862851256,0.7987640660598645,0.7445033952919881,1.0345711338516115,1.545019193103481,1996-05-24
1996Q2,0.9031041451562433,0.7875735981842705,1.545019193103481,0.8577074679606951,1.1133889256525487,0.8588507035693338,0.6905796091106841,0.5126704560441486,0.48693984986639516,0.7842947305188095,0.6666670698218742,0.6960479359751136,0.4891591323797769,0.6402466733765877,1996-08-23
1996Q3,0.901315999089715,0.808008249027832,0.6402466733765877,0.9195702010687189,0.5533138447912332,0.847521347583669,0.6120299679140191,0.4985205725299759,0.6979712708809038,0.6252634983011677,0.6562613314419472,0.6103739129974365,0.3518161693432706,0.797725562337992,1996-11-22
1996Q4,0.9006160637062575,0.8214178654690011,0.797725562337992,0.9076314940276449,1.1373516663369918,0.86238908416298,0.6649406839161901,0.7089794297825291,0.6811312288613186,0.8325512862048363,0.7499983425855707,0.7114514374157043,0.7196049352625496,0.9543403238651438,1997-02-22
1997Q1,0.9009766292106794,0.804154663417371,0.9543403238651438,0.8969334343970201,0.7416725955996837,0.8844535048646558,0.7575168539398176,1.1628010319266733,0.8371363622075725,0.810294222080812,0.8904403950039063,0.8559924853257961,1.2323631768982968,0.702415230281761,1997-05-25
1997Q2,0.8996528865511533,0.7968058389623648,0.702415230281761,0.9133567057895899,0.9352088672158048,0.8325302501674207,0.6053680839685772,1.712258809193549,0.6451391484088974,0.9371446938710151,0.9464881971218919,0.8632169851927316,1.7209601356773665,2.982965209075217,1997-08-23
1997Q3,0.9134496568989948,0.8315243450680839,2.982965209075217,0.762900942678172,0.8435501452981303,0.8971926814465113,0.7936519989470187,0.2308740682986537,0.6988733195823924,0.9464915429909868,0.7134167222531126,0.8304053011428051,0.39856848439035103,0.1483303329191887,1997-11-22
1997Q4,0.9084159771359698,0.7902390829869486,0.1483303329191887,0.9676332987998636,0.976124951269421,0.8048506115514636,0.9194995374454562,0.6896873328440584,0.9226850627215702,1.1755335398763636,0.9024512168877823,0.9739706518854165,1.0527546337733549,1.4437622634343894,1998-02-22
1998Q1,0.9119149724712535,0.7758458025416889,1.4437622634343894,0.869314463313523,1.1622405118227572,0.7767871092253341,0.7461195707903667,0.3683927675459401,0.7028504202417696,0.907018616081751,0.7002336967770324,0.763490058962112,0.4941065836475147,0.6092805311004534,1998-05-25
1998Q2,0.9099498137610534,0.7805945233013853,0.6092805311004534,0.9339102399242619,0.4787341852413778,0.8447997541630994,0.8477400368349151,1.0196433173034185,0.7481582957227776,0.895727984148462,0.8712138776345345,0.8990858927955235,1.2701062609983167,1.047148017798727,1998-08-23
1998Q3,0.9108349634645224,0.8042161762275348,1.047148017798727,0.8996730864513667,1.083492800816593,0.7304690187901998,0.8927379557385634,0.5138857582079737,0.6966650604116522,0.7525023247391978,0.7172520235775174,0.7183014487828661,0.3116216589474442,1.8623876859625852,1998-11-22
1998Q4,0.9169346604036125,0.8308364992586605,1.8623876859625852,0.8412259373099988,0.7394393951961857,0.8229116508157106,0.8664356994138881,0.3558448135672859,0.9203690232278944,1.3071857822945974,0.8545493938638753,0.9050592040819223,0.8167532065391789,1.549371725698245,1999-02-22
1999Q1,0.9209629219659989,0.8285205770969265,1.549371725698245,0.872434354075009,0.9955273383044284,0.8029880629685839,0.7903914705359157,0.16673280819570968,0.8334377882308137,1.1651212700314781,0.7517342799925002,0.8055799283021935,0.5219546956278246,0.7443248567122751,1999-05-25
1999Q2,0.9198449595276842,0.8240091693124189,0.7443248567122751,0.9332963495226039,1.0460630582573414,0.9078769550135477,0.8478651889648813,0.2045551841148674,0.838945069600591,1.0474237157710395,0.7693332226929853,0.8167369386864072,0.55976127611026,0.378099666365328,1999-08-23
1999Q3,0.9164377564260342,0.7794285203730942,0.378099666365328,0.9577131807304112,0.8451842574334081,0.9184846518468469,0.9307604855951002,1.3811040096218976,0.9871550930134345,0.8081599302935237,1.0051328340741605,1.0176705227775282,1.6605906998203013,1.1056774144339476,1999-11-22
1999Q4,0.9176205042885837,0.7857965388151336,1.1056774144339476,0.9029442822991981,0.7533230931698416,0.8340306651879966,0.9992148412301551,1.4483858482750667,1.120880088372332,1.039960730671223,1.0884944347473546,1.1169288936316013,1.7671503859902709,1.7014559867225998,2000-02-22
2000Q1,0.9224890476577389,0.8350407437131068,1.7014559867225998,0.8626779217574785,0.8499510961251852,0.8362102845716117,0.8583716424561101,1.1324085979805087,0.8715735811107873,0.8381528289737966,0.9073433870185628,0.8714958270782786,1.1609909637087772,0.3914296311089638,2000-05-24
2000Q2,0.9192109031111415,0.8260894742262082,0.3914296311089638,0.9603595115921785,1.0818019685032765,0.525603407004084,1.2264500841793455,1.1998692503421036,0.8854855359358991,1.2098805063075422,1.009457756753795,0.9694615532452954,1.447426770265736,0.9724850944350604,2000-08-23
2000Q3,0.9195377386407361,0.8470094579495235,0.9724850944350604,0.9152684112128207,0.9599118303680935,0.6355948551147708,1.2755733408543124,1.0114982919648727,1.1594649141309021,1.1647147214787221,1.049369224708716,0.9784858841362614,0.8304603514366056,0.2806047778803444,2000-11-22
2000Q4,0.9156418059531727,0.867033152617806,0.2806047778803444,0.9652636531204335,0.746902507940024,0.9452489747518164,0.5254939625047039,1.2324058193129028,0.2407374141043318,0.6817782761784646,0.725132889370444,0.5885694670050029,1.5087384817487877,-0.3937681903783629,2001-02-22
2001Q1,0.9077059877935877,0.843419397274304,-0.3937681903783629,1.0047115410548773,1.0349204352820205,0.809860596741753,0.8069805484642549,0.7755991418259118,0.733616031775597,0.6126417940908087,0.7477396225796651,0.655510557727275,0.3826586505540973,0.9430878731353732,2001-05-25
2001Q2,0.9079191316811888,0.8984015267445227,0.9430878731353732,0.905109476158514,0.7633644399124279,1.0027811057799523,0.9435913711554613,1.0249862881626943,0.8422806645183055,0.5637394699906725,0.8754757799214172,0.7686833029062127,0.7910655016701449,0.8764951360102691,2001-08-23
2001Q3,0.9077309640424407,0.9255382113290018,0.8764951360102691,0.9098581849066264,0.8511527467175128,1.0215239794179485,0.907978665066534,0.7162225716623479,0.8445551589178857,0.9038915505618881,0.8788343851253207,0.7897765576769341,0.8125110025662687,1.1439323712937766,2001-11-22
2001Q4,0.9091369247998893,0.9427168896362715,1.1439323712937766,0.8914888141487866,1.1222136049510456,0.9488388444163435,0.9363254477942727,0.6301796208302511,0.9223331779746932,0.8921047559741602,0.8659563693979442,0.7084256353150258,0.5160783039874979,1.1930980332075736,2002-02-22
2002Q1,0.9108171680449051,0.9707939327010158,1.1930980332075736,0.8897339715987584,0.8920275470349396,0.9385038739799407,0.9688401711269323,0.9228599923295869,0.9989626669105632,0.996565971139973,0.9651465350973993,0.9200936964979253,0.9490634156993516,0.7797123391370064,2002-05-25
2002Q2,0.9100459631689763,0.9704792308234822,0.7797123391370064,0.9195388705064913,0.955665636318807,1.0112726853539693,0.9741721012885388,0.7827915846744369,0.9452325982410914,0.9770680953299445,0.9381074129775963,0.8156915229445397,0.8747063595628353,1.7217327853548126,2002-08-23
2002Q3,0.9147926697314667,0.9954188267698727,1.7217327853548126,0.8544132792408177,0.8635324314950339,1.013674376745082,0.977702278329083,0.9604974697744972,1.0305157055325938,0.99648354745046,0.995774675566343,0.9233135401376475,0.9286567597519392,0.246847160466479,2002-11-22
2002Q4,0.9109092656078329,0.9773511413664588,0.246847160466479,0.9616785115483343,0.9021370739551575,0.9779165996595344,0.9436631367066843,0.9061175789592907,1.0220275741892921,0.9778221995997686,0.965509417822914,0.9001463357869124,0.8247831142113927,0.8402653912732427,2003-02-22
2003Q1,0.9105009195134134,0.946001958253459,0.8402653912732427,0.9156924796923094,1.0066966980721366,0.8852603273823652,1.001274393135414,0.8805805638023869,1.0328816519810489,0.9385968259561548,0.947718752451474,0.9059979608017013,0.700269405682683,0.2303606461576901,2003-05-25
2003Q2,0.9065920673676908,0.9344296062454571,0.2303606461576901,0.9579011412457684,0.7090014354517626,0.9565630820770383,0.9224996174542083,0.4825508285890718,0.809752007563105,0.8943765033848027,0.8131484078136453,0.5664943076455219,0.5353934001212047,0.3909473054048096,2003-08-23
2003Q3,0.9036455258707601,0.9299243651002275,0.3909473054048096,0.9416552189624707,1.0024417238079701,0.9891746094682528,0.9171333872489719,0.8344416757775941,0.8652058634542935,0.9386859324473462,0.9089282936792917,0.7920951420783677,0.9435454425672486,1.705483838349786,2003-11-22
